2017-02-16 00:40:48	4.7c
2017-02-17 11:00:01	11.7c
2017-02-18 13:31:54	7.7c
2017-02-19 06:41:33	5.0c
2017-02-20 13:42:07	14.6c
2017-02-21 18:32:55	8.5c
2017-02-22 19:28:36	5.9c
2017-02-23 23:50:23	6.2c
2017-02-24 01:12:23	13.8c
2017-02-25 09:51:08	8.3c
2017-02-26 11:42:58	6.5c
2017-02-27 19:32:59	10.5c
2017-02-28 04:07:52	0.4c
2017-03-01 04:37:53	11.4c
2017-03-02 17:28:28	7.6c
2017-03-03 02:53:23	6.9c
2017-03-04 15:00:06	12.3c
2017-03-05 06:52:13	12.1c
2017-03-06 21:33:45	10.7c
2017-03-07 21:02:25	15.5c
2017-03-08 13:26:39	10.4c
2017-03-09 03:43:52	12.3c
2017-03-10 04:19:44	5.9c
2017-03-11 20:27:37	9.2c
2017-03-12 22:08:42	14.3c
2017-03-13 18:26:33	9.1c
2017-03-14 05:29:24	7.3c
2017-03-15 18:14:47	12.0c
2017-03-16 01:44:14	13.4c
2017-03-17 11:49:49	7.8c
2017-03-18 10:08:02	11.2c
2017-03-19 16:41:06	10.4c
2017-03-20 01:20:30	12.1c
2017-03-21 02:17:01	13.3c
2017-03-22 18:05:48	14.0c
2017-03-23 15:06:07	19.4c
2017-03-24 11:46:16	7.5c
2017-03-25 07:41:35	7.0c
2017-03-26 22:57:39	4.9c
2017-03-27 10:52:02	7.5c
2017-03-28 20:37:00	7.6c
2017-03-29 10:05:34	4.5c
2017-03-30 22:17:17	10.8c
2017-03-31 13:43:18	7.6c
2017-04-01 00:22:38	17.8c
2017-04-02 12:42:17	19.5c
2017-04-03 13:27:50	21.1c
2017-04-04 20:37:50	12.1c
2017-04-05 22:40:40	10.3c
2017-04-06 16:15:04	17.4c
2017-04-07 09:43:21	17.6c
2017-04-08 06:18:33	14.9c
2017-04-09 19:23:39	19.6c
2017-04-10 22:12:58	15.2c
2017-04-11 15:41:52	9.6c
2017-04-12 08:41:12	13.8c
2017-04-13 12:26:10	21.4c
2017-04-14 19:21:09	15.5c
2017-04-15 17:55:55	16.5c
2017-04-16 02:07:31	18.0c
2017-04-17 07:40:44	18.1c
2017-04-18 02:57:01	24.2c
2017-04-19 17:15:03	23.1c
2017-04-20 04:24:35	14.8c
2017-04-21 07:15:57	10.7c
2017-04-22 03:29:52	23.3c
2017-04-23 06:59:00	19.2c
2017-04-24 03:50:42	18.4c
2017-04-25 17:04:53	16.0c
2017-04-26 16:16:36	14.6c
2017-04-27 15:42:13	20.7c
2017-04-28 11:01:32	20.3c
2017-04-29 04:52:58	18.4c
2017-04-30 03:06:26	18.5c
2017-05-01 10:00:28	23.1c
2017-05-02 22:40:14	19.8c
2017-05-03 20:30:18	22.2c
2017-05-04 06:28:46	18.2c
2017-05-05 13:19:58	18.8c
2017-05-06 13:11:44	19.5c
2017-05-07 02:09:03	23.6c
2017-05-08 15:35:19	22.2c
2017-05-09 22:47:16	25.5c
2017-05-10 17:40:02	27.4c
2017-05-11 19:13:57	22.6c
2017-05-12 03:55:00	13.7c
2017-05-13 08:05:30	18.2c
2017-05-14 22:39:28	22.7c
2017-05-15 02:47:52	16.4c
2017-05-16 22:35:36	22.4c
2017-05-17 01:36:43	23.9c
2017-05-18 04:16:44	12.5c
2017-05-19 06:21:23	14.9c
2017-05-20 04:04:54	16.1c
2017-05-21 20:35:46	22.7c
2017-05-22 07:19:18	27.3c
2017-05-23 07:08:21	15.1c
2017-05-24 04:03:32	16.1c
2017-05-25 01:17:50	19.2c
2017-05-26 22:35:35	17.0c
2017-05-27 09:20:57	26.1c
2017-05-28 02:48:13	20.1c
2017-05-29 16:30:14	24.7c
2017-05-30 00:07:03	21.4c
2017-05-31 22:51:56	19.7c
2017-06-01 12:19:34	22.3c
2017-06-02 12:20:42	24.2c
2017-06-03 11:10:34	30.6c
2017-06-04 09:26:39	25.4c
2017-06-05 18:25:32	25.7c
2017-06-06 22:36:52	20.5c
2017-06-07 18:26:20	30.0c
2017-06-08 04:27:51	26.9c
2017-06-09 13:03:29	20.6c
2017-06-10 04:37:22	20.8c
2017-06-11 19:43:55	24.8c
2017-06-12 13:04:44	24.6c
2017-06-13 05:50:11	20.7c
2017-06-14 04:04:49	23.1c
2017-06-15 13:40:33	27.9c
2017-06-16 14:22:04	27.2c
2017-06-17 19:02:51	22.0c
2017-06-18 12:49:28	25.0c
2017-06-19 11:21:53	25.0c
2017-06-20 03:26:35	31.6c
2017-06-21 09:05:12	23.4c
2017-06-22 06:23:23	21.9c
2017-06-23 11:03:44	26.5c
2017-06-24 16:17:40	28.2c
2017-06-25 07:37:48	24.9c
2017-06-26 03:13:37	27.2c
2017-06-27 23:31:18	31.4c
2017-06-28 05:07:29	31.5c
2017-06-29 17:08:15	31.4c
2017-06-30 17:21:57	26.4c
2017-07-01 04:37:35	30.7c
2017-07-02 10:39:03	28.0c
2017-07-03 04:07:57	22.1c
2017-07-04 14:14:23	28.5c
2017-07-05 10:48:30	31.9c
2017-07-06 06:15:43	20.5c
2017-07-07 05:12:18	25.6c
2017-07-08 08:48:15	24.4c
2017-07-09 14:44:02	36.2c
2017-07-10 03:05:56	28.8c
2017-07-11 12:24:02	27.1c
2017-07-12 02:55:34	22.3c
2017-07-13 17:28:04	30.4c
2017-07-14 12:04:24	31.3c
2017-07-15 05:18:35	26.7c
2017-07-16 13:27:36	31.6c
2017-07-17 17:38:01	32.8c
2017-07-18 16:31:18	29.6c
2017-07-19 13:45:14	27.2c
2017-07-20 02:00:58	24.4c
2017-07-21 15:54:28	27.7c
2017-07-22 19:44:33	31.9c
2017-07-23 05:10:21	31.9c
2017-07-24 17:28:04	25.4c
2017-07-25 17:52:53	28.5c
2017-07-26 17:02:18	32.7c
2017-07-27 04:45:19	29.8c
2017-07-28 02:01:27	29.3c
2017-07-29 20:49:40	34.1c
2017-07-30 02:48:01	31.4c
2017-07-31 07:06:12	25.4c
2017-08-01 04:20:13	24.4c
2017-08-02 01:19:49	31.4c
2017-08-03 02:33:52	32.0c
2017-08-04 13:54:10	30.1c
2017-08-05 19:15:10	27.9c
2017-08-06 11:06:17	26.7c
2017-08-07 14:17:45	35.8c
2017-08-08 23:28:40	26.7c
2017-08-09 22:30:08	23.1c
2017-08-10 05:00:01	27.3c
2017-08-11 08:29:41	30.8c
2017-08-12 14:16:08	33.6c
2017-08-13 03:27:51	31.8c
2017-08-14 00:25:36	28.5c
2017-08-15 14:40:25	30.9c
2017-08-16 16:26:59	25.6c
2017-08-17 12:42:22	25.0c
2017-08-18 17:24:59	38.7c
2017-08-19 22:14:45	26.3c
2017-08-20 10:13:29	23.0c
2017-08-21 10:48:49	26.9c
2017-08-22 02:32:05	32.7c
2017-08-23 17:09:22	31.8c
2017-08-24 00:47:11	31.0c
2017-08-25 06:04:35	30.3c
2017-08-26 22:14:26	32.8c
2017-08-27 17:04:50	34.1c
2017-08-28 11:30:40	28.3c
2017-08-29 13:07:56	28.3c
2017-08-30 23:39:07	25.9c
2017-08-31 08:16:37	33.4c
2017-09-01 20:44:23	25.4c
2017-09-02 15:28:13	23.1c
2017-09-03 00:57:39	23.1c
2017-09-04 23:03:37	29.7c
2017-09-05 09:39:53	28.7c
2017-09-06 04:06:25	26.6c
2017-09-07 16:42:16	19.9c
2017-09-08 23:25:16	17.6c
2017-09-09 23:09:19	35.4c
2017-09-10 02:24:07	21.0c
2017-09-11 23:09:13	24.2c
2017-09-12 20:12:12	21.6c
2017-09-13 20:55:54	28.3c
2017-09-14 02:07:54	27.3c
2017-09-15 00:05:28	24.0c
2017-09-16 16:19:44	21.8c
2017-09-17 11:13:15	26.2c
2017-09-18 12:01:38	29.6c
2017-09-19 03:28:45	23.2c
2017-09-20 09:16:51	25.6c
2017-09-21 21:51:03	26.7c
2017-09-22 08:32:59	19.8c
2017-09-23 18:54:08	22.6c
2017-09-24 20:42:25	28.0c
2017-09-25 01:27:57	18.1c
2017-09-26 07:02:43	22.3c
2017-09-27 16:42:52	25.4c
2017-09-28 09:02:39	30.3c
2017-09-29 06:08:25	23.7c
2017-09-30 04:41:32	28.9c
2017-10-01 06:17:39	23.0c
2017-10-02 18:48:35	12.8c
2017-10-03 00:12:08	24.2c
2017-10-04 01:01:01	19.3c
2017-10-05 03:35:58	17.2c
2017-10-06 05:00:22	17.6c
2017-10-07 16:05:31	11.1c
2017-10-08 04:59:10	19.9c
2017-10-09 10:42:12	20.9c
2017-10-10 02:37:36	18.2c
2017-10-11 13:36:52	19.3c
2017-10-12 01:29:59	15.8c
2017-10-13 12:59:23	17.8c
2017-10-14 07:33:34	20.2c
2017-10-15 21:26:26	18.4c
2017-10-16 04:42:52	13.3c
2017-10-17 06:19:02	11.7c
2017-10-18 08:39:11	17.1c
2017-10-19 03:12:57	16.7c
2017-10-20 20:17:20	21.6c
2017-10-21 18:00:36	13.9c
2017-10-22 15:16:25	25.6c
2017-10-23 10:57:17	24.0c
2017-10-24 13:02:47	18.1c
2017-10-25 21:47:14	24.2c
2017-10-26 19:31:31	20.9c
2017-10-27 03:35:48	19.2c
2017-10-28 20:49:44	13.2c
2017-10-29 00:48:17	19.0c
2017-10-30 23:12:29	17.4c
2017-10-31 03:49:25	28.8c
2017-11-01 17:57:28	8.1c
2017-11-02 03:30:19	14.4c
2017-11-03 11:24:37	15.0c
2017-11-04 16:14:48	7.8c
2017-11-05 18:07:40	18.4c
2017-11-06 23:11:58	10.4c
2017-11-07 14:22:20	11.9c
2017-11-08 07:41:09	4.9c
2017-11-09 16:57:49	14.7c
2017-11-10 04:05:43	14.4c
2017-11-11 20:59:00	9.9c
2017-11-12 11:33:13	12.6c
2017-11-13 03:36:08	8.7c
2017-11-14 09:29:44	9.8c
2017-11-15 16:28:38	7.9c
2017-11-16 22:00:31	10.1c
2017-11-17 12:51:45	7.4c
2017-11-18 14:37:09	18.4c
2017-11-19 15:31:00	7.1c
2017-11-20 04:13:44	12.1c
2017-11-21 07:39:27	15.7c
2017-11-22 18:36:20	13.1c
2017-11-23 03:35:51	4.5c
2017-11-24 23:48:37	12.0c
2017-11-25 22:40:35	19.1c
2017-11-26 09:18:16	11.2c
2017-11-27 00:50:31	8.9c
2017-11-28 01:54:19	9.4c
2017-11-29 00:24:53	7.1c
2017-11-30 21:21:16	14.2c
2017-12-01 00:25:39	4.3c
2017-12-02 22:07:00	15.0c
2017-12-03 21:01:05	0.1c
2017-12-04 17:10:42	9.7c
2017-12-05 15:59:31	7.2c
2017-12-06 13:50:15	1.9c
2017-12-07 01:21:23	3.9c
2017-12-08 15:54:49	5.1c
2017-12-09 17:28:17	4.7c
2017-12-10 21:05:04	8.7c
2017-12-11 03:13:22	10.1c
2017-12-12 12:10:19	3.2c
2017-12-13 17:48:38	9.8c
2017-12-14 22:21:10	4.0c
2017-12-15 08:39:47	8.4c
2017-12-16 15:18:14	12.0c
2017-12-17 08:10:46	5.7c
2017-12-18 00:25:59	1.9c
2017-12-19 13:57:07	6.4c
2017-12-20 21:03:28	6.1c
2017-12-21 02:40:02	8.6c
2017-12-22 14:01:11	1.3c
2017-12-23 23:41:07	1.4c
2017-12-24 15:58:16	7.5c
2017-12-25 10:21:20	7.7c
2017-12-26 17:43:20	9.7c
2017-12-27 13:00:34	6.8c
2017-12-28 09:04:09	4.5c
2017-12-29 13:53:57	5.4c
2017-12-30 16:03:33	2.8c
2017-12-31 22:14:44	3.8c
2018-01-01 05:45:22	2.1c
2018-01-02 00:03:26	6.0c
2018-01-03 16:32:18	8.2c
2018-01-04 16:31:23	5.1c
2018-01-05 04:08:04	4.5c
2018-01-06 22:23:32	7.4c
2018-01-07 16:43:33	7.2c
2018-01-08 02:18:52	3.0c
2018-01-09 00:51:08	8.8c
2018-01-10 15:18:45	4.8c
2018-01-11 17:01:17	6.1c
2018-01-12 02:45:26	6.3c
2018-01-13 01:10:11	4.5c
2018-01-14 19:06:52	5.6c
2018-01-15 15:58:09	3.9c
2018-01-16 02:10:04	3.5c
2018-01-17 00:51:16	3.9c
2018-01-18 20:47:04	2.9c
2018-01-19 05:31:50	1.2c
2018-01-20 12:46:54	2.6c
2018-01-21 17:44:34	4.8c
2018-01-22 18:15:27	7.9c
2018-01-23 16:32:50	4.2c
2018-01-24 16:45:58	4.0c
2018-01-25 17:11:10	9.2c
2018-01-26 05:17:56	6.0c
2018-01-27 11:38:54	5.1c
2018-01-28 02:57:13	7.1c
2018-01-29 13:46:24	2.1c
2018-01-30 14:39:40	4.1c
2018-01-31 05:36:18	4.2c
2018-02-01 15:17:49	0.4c
2018-02-02 02:47:19	11.4c
2018-02-03 23:26:42	12.4c
2018-02-04 22:23:42	5.9c
2018-02-05 04:28:48	0.8c
2018-02-06 07:09:08	4.9c
2018-02-07 11:14:39	1.8c
2018-02-08 05:29:05	-2.5c
2018-02-09 20:39:18	9.1c
2018-02-10 16:36:28	4.2c
2018-02-11 23:10:13	2.2c
2018-02-12 00:14:36	9.9c
2018-02-13 08:27:40	2.2c
2018-02-14 04:30:36	7.8c
2018-02-15 13:02:51	-0.8c
2018-02-16 03:15:19	6.0c
2018-02-17 07:37:58	5.1c
2018-02-18 00:57:06	4.9c
2018-02-19 23:11:54	10.2c
2018-02-20 07:08:37	9.4c
2018-02-21 23:48:43	7.1c
2018-02-22 13:32:13	5.3c
2018-02-23 03:53:41	5.3c
2018-02-24 03:26:15	5.8c
2018-02-25 01:45:56	5.7c
2018-02-26 22:38:13	3.1c
2018-02-27 09:40:26	6.9c
2018-02-28 14:05:54	4.3c
2018-03-01 10:24:35	12.5c
2018-03-02 22:31:15	16.2c
2018-03-03 06:49:29	11.6c
2018-03-04 15:42:42	15.2c
2018-03-05 05:19:56	9.2c
2018-03-06 12:59:14	9.7c
2018-03-07 04:42:36	5.4c
2018-03-08 22:33:47	18.2c
2018-03-09 01:17:52	9.8c
2018-03-10 09:31:41	10.7c
2018-03-11 12:48:56	15.5c
2018-03-12 10:04:33	3.4c
2018-03-13 13:39:28	5.6c
2018-03-14 19:10:02	8.9c
2018-03-15 17:56:36	7.0c
2018-03-16 18:08:30	5.1c
2018-03-17 03:26:29	8.8c
2018-03-18 04:10:23	15.9c
2018-03-19 18:29:56	5.5c
2018-03-20 10:13:33	12.9c
2018-03-21 12:01:25	6.6c
2018-03-22 22:44:59	15.2c
2018-03-23 07:00:32	11.9c
2018-03-24 16:14:14	4.0c
2018-03-25 17:26:24	13.1c
2018-03-26 13:17:41	17.8c
2018-03-27 19:04:47	9.7c
2018-03-28 00:07:34	14.5c
2018-03-29 12:59:59	3.9c
2018-03-30 17:35:42	12.0c
2018-03-31 15:50:58	8.2c
2018-04-01 01:53:31	20.3c
2018-04-02 01:02:10	19.0c
2018-04-03 05:26:12	13.4c
2018-04-04 16:40:38	8.3c
2018-04-05 21:53:07	15.1c
2018-04-06 07:58:38	20.3c
2018-04-07 05:46:15	10.3c
2018-04-08 02:09:40	15.5c
2018-04-09 20:44:12	13.9c
2018-04-10 14:07:07	17.3c
2018-04-11 17:26:35	13.8c
2018-04-12 20:05:32	18.3c
2018-04-13 13:14:45	16.1c
2018-04-14 15:19:28	14.1c
2018-04-15 12:31:02	17.7c
2018-04-16 09:30:51	22.7c
2018-04-17 07:27:52	13.9c
2018-04-18 10:11:56	19.5c
2018-04-19 19:59:21	16.4c
2018-04-20 17:51:44	17.8c
2018-04-21 21:58:11	11.8c
2018-04-22 22:45:00	17.1c
2018-04-23 13:00:02	4.8c
2018-04-24 16:20:50	17.5c
2018-04-25 00:58:40	17.5c
2018-04-26 13:53:01	18.6c
2018-04-27 07:11:01	13.4c
2018-04-28 03:45:26	17.0c
2018-04-29 14:29:03	14.8c
2018-04-30 06:50:02	17.1c
2018-05-01 19:03:02	26.2c
2018-05-02 03:56:38	23.3c
2018-05-03 13:10:30	30.3c
2018-05-04 06:25:23	20.4c
2018-05-05 05:48:35	22.3c
2018-05-06 08:53:24	22.8c
2018-05-07 08:48:29	16.2c
2018-05-08 17:38:20	24.4c
2018-05-09 02:20:20	18.3c
2018-05-10 13:19:45	16.7c
2018-05-11 09:12:31	20.0c
2018-05-12 18:22:38	23.8c
2018-05-13 20:49:03	20.5c
2018-05-14 09:32:20	23.0c
2018-05-15 21:04:20	20.5c
2018-05-16 23:09:49	13.9c
2018-05-17 18:44:57	22.5c
2018-05-18 06:34:31	24.8c
2018-05-19 20:26:34	21.0c
2018-05-20 13:03:39	14.2c
2018-05-21 14:14:10	15.7c
2018-05-22 11:55:38	25.7c
2018-05-23 21:15:09	17.6c
2018-05-24 07:48:41	19.9c
2018-05-25 00:31:58	25.3c
2018-05-26 06:37:41	27.1c
2018-05-27 12:32:27	16.4c
2018-05-28 20:16:10	24.1c
2018-05-29 20:01:36	27.0c
2018-05-30 10:44:08	23.3c
2018-05-31 05:08:21	20.2c
2018-06-01 18:03:49	26.3c
2018-06-02 01:23:13	26.9c
2018-06-03 14:20:21	23.4c
2018-06-04 23:10:10	31.1c
2018-06-05 15:46:08	22.7c
2018-06-06 14:25:37	28.6c
2018-06-07 13:20:11	18.0c
2018-06-08 10:28:51	29.6c
2018-06-09 03:37:58	27.7c
2018-06-10 06:52:23	27.4c
2018-06-11 06:42:10	33.4c
2018-06-12 14:42:40	26.1c
2018-06-13 19:58:32	24.2c
2018-06-14 16:13:32	21.2c
2018-06-15 20:24:49	27.4c
2018-06-16 20:28:46	21.4c
2018-06-17 23:47:07	20.4c
2018-06-18 14:41:40	26.8c
2018-06-19 23:41:05	22.4c
2018-06-20 08:34:34	27.2c
2018-06-21 16:00:21	23.7c
2018-06-22 08:17:13	26.2c
2018-06-23 06:33:24	20.3c
2018-06-24 14:56:32	24.0c
2018-06-25 06:40:53	26.3c
2018-06-26 01:56:15	30.0c
2018-06-27 11:32:24	28.2c
2018-06-28 00:55:55	27.1c
2018-06-29 08:46:44	23.2c
2018-06-30 16:24:16	25.9c
2018-07-01 08:46:59	27.6c
2018-07-02 20:04:09	35.6c
2018-07-03 14:24:20	25.0c
2018-07-04 03:31:10	25.6c
2018-07-05 16:29:13	30.4c
2018-07-06 14:23:29	29.5c
2018-07-07 16:37:16	28.3c
2018-07-08 21:26:43	32.2c
2018-07-09 20:52:32	25.1c
2018-07-10 16:04:36	26.6c
2018-07-11 16:45:47	31.5c
2018-07-12 06:22:18	27.9c
2018-07-13 13:08:45	28.6c
2018-07-14 07:55:58	27.2c
2018-07-15 02:27:19	30.9c
2018-07-16 21:39:41	26.1c
2018-07-17 21:16:05	31.4c
2018-07-18 15:14:51	29.2c
2018-07-19 20:40:53	31.6c
2018-07-20 08:35:37	27.8c
2018-07-21 09:59:21	29.5c
2018-07-22 23:47:35	31.1c
2018-07-23 20:18:55	20.9c
2018-07-24 11:30:10	28.3c
2018-07-25 11:47:26	35.4c
2018-07-26 02:52:55	29.9c
2018-07-27 09:37:41	30.8c
2018-07-28 05:46:03	31.5c
2018-07-29 22:44:51	33.0c
2018-07-30 00:35:49	29.3c
2018-07-31 17:43:34	32.8c
2018-08-01 11:11:22	28.7c
2018-08-02 08:14:31	32.2c
2018-08-03 16:14:00	23.6c
2018-08-04 17:14:43	26.9c
2018-08-05 12:33:27	31.8c
2018-08-06 06:12:11	32.7c
2018-08-07 22:09:28	28.5c
2018-08-08 11:46:02	29.7c
2018-08-09 17:45:37	34.9c
2018-08-10 21:33:57	26.3c
2018-08-11 06:09:26	33.1c
2018-08-12 03:37:14	34.0c
2018-08-13 19:16:56	24.5c
2018-08-14 11:30:42	29.9c
2018-08-15 17:59:07	31.2c
2018-08-16 12:24:49	33.4c
2018-08-17 10:18:44	25.0c
2018-08-18 10:19:39	27.7c
2018-08-19 08:23:17	28.7c
2018-08-20 16:41:59	29.7c
2018-08-21 04:47:17	29.3c
2018-08-22 21:25:26	21.4c
2018-08-23 12:49:23	30.9c
2018-08-24 06:15:55	27.1c
2018-08-25 17:41:54	26.6c
2018-08-26 15:35:05	28.2c
2018-08-27 11:35:27	24.9c
2018-08-28 05:15:36	29.2c
2018-08-29 11:39:33	29.9c
2018-08-30 22:48:39	31.7c
2018-08-31 20:45:55	35.1c
2018-09-01 04:30:49	29.5c
2018-09-02 08:42:21	29.2c
2018-09-03 12:18:06	26.3c
2018-09-04 00:52:19	27.1c
2018-09-05 06:39:13	20.7c
2018-09-06 14:59:51	22.7c
2018-09-07 01:33:27	25.1c
2018-09-08 21:25:56	25.0c
2018-09-09 19:33:30	25.6c
2018-09-10 05:04:33	26.6c
2018-09-11 07:34:47	21.1c
2018-09-12 15:02:43	25.6c
2018-09-13 08:49:41	23.4c
2018-09-14 10:56:10	21.3c
2018-09-15 11:46:23	20.0c
2018-09-16 18:08:05	21.4c
2018-09-17 09:26:53	25.7c
2018-09-18 03:38:23	24.3c
2018-09-19 22:04:36	29.4c
2018-09-20 18:33:32	14.8c
2018-09-21 10:22:18	23.4c
2018-09-22 10:05:39	22.5c
2018-09-23 00:21:37	24.4c
2018-09-24 23:52:55	20.6c
2018-09-25 16:48:30	25.0c
2018-09-26 10:56:26	20.4c
2018-09-27 11:06:46	25.2c
2018-09-28 06:23:01	32.4c
2018-09-29 22:22:41	27.3c
2018-09-30 06:36:21	28.0c
2018-10-01 16:31:12	15.2c
2018-10-02 08:34:58	19.7c
2018-10-03 21:08:44	19.7c
2018-10-04 08:21:04	20.0c
2018-10-05 14:14:04	19.7c
2018-10-06 10:16:49	16.9c
2018-10-07 20:54:35	19.7c
2018-10-08 17:59:05	22.4c
2018-10-09 01:38:29	20.0c
2018-10-10 22:40:34	24.3c
2018-10-11 21:11:14	21.1c
2018-10-12 22:43:44	22.6c
2018-10-13 03:59:32	15.1c
2018-10-14 14:17:29	24.7c
2018-10-15 16:22:38	22.6c
2018-10-16 18:23:04	19.8c
2018-10-17 19:26:41	23.9c
2018-10-18 18:15:48	17.0c
2018-10-19 22:25:25	22.8c
2018-10-20 23:03:12	11.9c
2018-10-21 02:27:54	17.1c
2018-10-22 22:33:33	17.6c
2018-10-23 18:33:40	19.2c
2018-10-24 16:52:57	11.6c
2018-10-25 22:38:45	13.6c
2018-10-26 23:51:55	20.2c
2018-10-27 19:20:49	11.5c
2018-10-28 06:08:31	23.3c
2018-10-29 02:31:18	18.3c
2018-10-30 07:53:51	14.6c
2018-10-31 21:47:18	10.0c
2018-11-01 09:09:35	12.5c
2018-11-02 10:23:22	8.9c
2018-11-03 11:57:24	21.9c
2018-11-04 18:58:52	14.4c
2018-11-05 01:49:53	8.2c
2018-11-06 04:50:02	11.5c
2018-11-07 12:23:57	9.0c
2018-11-08 11:47:04	13.9c
2018-11-09 13:12:27	8.8c
2018-11-10 19:33:28	16.2c
2018-11-11 09:59:31	11.8c
2018-11-12 17:34:46	18.7c
2018-11-13 01:45:45	18.8c
2018-11-14 06:41:57	8.1c
2018-11-15 22:48:46	11.4c
2018-11-16 04:10:32	9.6c
2018-11-17 14:43:27	4.6c
2018-11-18 00:07:49	8.3c
2018-11-19 08:40:54	18.5c
2018-11-20 10:44:07	11.2c
2018-11-21 07:54:48	10.6c
2018-11-22 17:49:02	9.8c
2018-11-23 13:10:06	10.6c
2018-11-24 05:47:34	16.7c
2018-11-25 16:48:42	13.0c
2018-11-26 02:50:58	8.3c
2018-11-27 12:20:17	6.4c
2018-11-28 10:59:04	11.8c
2018-11-29 08:48:09	12.5c
2018-11-30 10:04:36	13.2c
2018-12-01 07:13:38	-3.0c
2018-12-02 11:14:45	4.2c
2018-12-03 20:42:58	6.9c
2018-12-04 16:26:00	12.6c
2018-12-05 11:36:36	8.6c
2018-12-06 16:27:38	9.2c
2018-12-07 04:03:53	7.9c
2018-12-08 11:47:36	6.4c
2018-12-09 03:52:16	2.7c
2018-12-10 17:18:52	3.6c
2018-12-11 13:52:50	7.8c
2018-12-12 01:34:08	4.3c
2018-12-13 00:41:13	11.2c
2018-12-14 14:36:18	9.2c
2018-12-15 21:11:22	-1.6c
2018-12-16 23:52:50	4.9c
2018-12-17 08:03:30	7.6c
2018-12-18 02:01:44	8.6c
2018-12-19 00:37:56	7.8c
2018-12-20 22:12:49	6.9c
2018-12-21 08:01:32	7.8c
2018-12-22 22:09:11	5.5c
2018-12-23 05:38:01	3.3c
2018-12-24 03:07:51	14.1c
2018-12-25 14:14:39	0.6c
2018-12-26 05:49:52	4.7c
2018-12-27 08:16:20	7.0c
2018-12-28 03:46:52	7.5c
2018-12-29 00:21:41	9.8c
2018-12-30 00:24:47	3.3c
2018-12-31 08:46:40	0.4c
2019-01-01 08:52:11	7.9c
2019-01-02 16:55:25	4.0c
2019-01-03 12:35:59	-0.7c
2019-01-04 22:15:29	1.6c
2019-01-05 12:36:36	0.3c
2019-01-06 20:41:16	1.4c
2019-01-07 12:02:43	9.5c
2019-01-08 18:20:55	6.5c
2019-01-09 05:11:18	6.0c
2019-01-10 04:03:23	1.8c
2019-01-11 08:40:30	4.2c
2019-01-12 19:35:51	4.1c
2019-01-13 10:23:46	1.2c
2019-01-14 15:26:42	-0.5c
2019-01-15 11:02:59	2.0c
2019-01-16 22:51:06	3.0c
2019-01-17 08:37:10	4.7c
2019-01-18 06:19:22	7.2c
2019-01-19 15:20:10	3.5c
2019-01-20 01:04:10	6.2c
2019-01-21 02:15:04	5.3c
2019-01-22 03:05:02	5.7c
2019-01-23 14:18:48	0.4c
2019-01-24 08:57:32	7.0c
2019-01-25 18:19:15	1.2c
2019-01-26 23:48:30	5.4c
2019-01-27 15:12:31	3.2c
2019-01-28 08:55:48	4.8c
2019-01-29 00:57:19	3.5c
2019-01-30 03:47:18	4.7c
2019-01-31 03:26:35	-0.2c
2019-02-01 15:30:27	8.7c
2019-02-02 15:26:17	4.7c
2019-02-03 13:37:26	5.0c
2019-02-04 19:43:07	5.6c
2019-02-05 07:58:14	4.5c
2019-02-06 05:45:11	10.7c
2019-02-07 11:10:39	5.0c
2019-02-08 19:22:02	3.5c
2019-02-09 23:33:42	10.0c
2019-02-10 12:29:51	5.9c
2019-02-11 15:12:07	3.8c
2019-02-12 07:41:13	6.4c
2019-02-13 01:05:24	5.9c
2019-02-14 06:49:45	1.3c
2019-02-15 23:31:16	11.2c
2019-02-16 01:24:42	5.2c
2019-02-17 04:38:58	4.2c
2019-02-18 17:17:24	-0.6c
2019-02-19 11:35:58	7.9c
2019-02-20 05:03:45	-2.4c
2019-02-21 11:35:33	9.0c
2019-02-22 04:27:13	8.7c
2019-02-23 09:12:07	5.4c
2019-02-24 12:31:17	3.7c
2019-02-25 07:15:40	7.4c
2019-02-26 11:31:58	1.6c
2019-02-27 16:06:55	5.1c
2019-02-28 14:28:15	5.2c
2019-03-01 22:00:30	17.2c
2019-03-02 01:51:49	6.5c
2019-03-03 13:44:17	6.2c
2019-03-04 09:51:37	10.6c
2019-03-05 05:33:54	14.8c
2019-03-06 12:26:32	15.7c
2019-03-07 22:37:00	15.1c
2019-03-08 08:54:29	19.4c
2019-03-09 04:17:38	20.6c
2019-03-10 04:29:25	9.7c
2019-03-11 18:49:43	8.8c
2019-03-12 07:20:07	14.1c
2019-03-13 22:03:24	12.9c
2019-03-14 15:33:50	14.2c
2019-03-15 08:33:36	8.9c
2019-03-16 09:40:18	14.1c
2019-03-17 10:09:37	10.2c
2019-03-18 06:22:30	13.0c
2019-03-19 12:53:05	5.7c
2019-03-20 00:38:31	11.7c
2019-03-21 06:08:35	13.4c
2019-03-22 16:54:09	10.6c
2019-03-23 21:06:13	7.5c
2019-03-24 01:24:00	5.0c
2019-03-25 14:11:04	13.2c
2019-03-26 19:37:33	16.3c
2019-03-27 22:33:47	4.6c
2019-03-28 03:34:24	8.5c
2019-03-29 10:18:45	8.7c
2019-03-30 10:18:23	15.8c
2019-03-31 11:17:31	10.8c
2019-04-01 03:02:43	12.8c
2019-04-02 15:23:11	25.5c
2019-04-03 12:24:31	12.6c
